04/02/2026 13:05 - Notas fiscais emitidas entre 04-04-2020 e 04-02-2026

Data da Emissão;Número;Série;Valor;Cliente;CNPJ/CPF;Pedido;Vendedor
26/06/2023 12:50:13;8725;1;357,5;Consulting Comércio S.A.;94.697.678/0001-76;0;Mariana Fernandes
26/06/2023 11:52:32;8724;1;215;Fast Redes ME;95.833.421/0001-40;0;Amanda Carvalho
26/06/2023 08:42:36;8723;1;476,5;Quantum Componentes LTDA;46.340.378/0001-52;0;Mariana Fernandes
23/06/2023 14:09:12;8722;1;274,5;Quantum Componentes LTDA;46.340.378/0001-52;0;Amanda Ferreira
23/06/2023 11:20:33;8720;1;115;Brasil Serviços EIRELI;40.702.431/0001-12;0;Mariana Fernandes
22/06/2023 16:41:20;8719;1;287,5;Sea Investimentos Grupo;30.158.620/0001-20;0;Amanda Carvalho
22/06/2023 14:21:12;8718;1;88,5;Green Serviços S.A.;16.505.614/0001-57;0;Amanda Carvalho
22/06/2023 14:20:22;8717;1;100;Green Serviços S.A.;16.505.614/0001-57;0;Amanda Carvalho
22/06/2023 14:10:18;8716;1;81,5;Service Elétricos Grupo;48.586.935/0001-12;0;Amanda Ferreira
22/06/2023 12:16:53;8715;1;670,4;Prime Embalagens S.A.;71.318.985/0001-61;0;Amanda Ferreira
22/06/2023 12:07:56;8714;1;472,7;Delta Web ME;15.910.304/0001-15;0;Mariana Fernandes
22/06/2023 11:38:16;8713;1;1719;Sea Têxtil S.A.;22.912.818/0001-24;0;Mariana Fernandes
22/06/2023 10:14:48;8712;1;2998,53;Engineering Projetos S.A.;29.545.280/0001-76;0;Mariana Fernandes
22/06/2023 10:05:15;8711;1;420;Gold Redes Grupo;79.605.548/0001-20;0;Mariana Fernandes
22/06/2023 09:55:24;8710;1;340,64;Prime Móveis S.A.;67.365.869/0001-41;0;Amanda Ferreira
22/06/2023 09:28:56;8708;1;463,95;Nexus Componentes Grupo;45.928.990/0001-10;0;Mariana Fernandes
22/06/2023 09:27:21;8707;1;999;Nexus Componentes Grupo;45.928.990/0001-10;0;Mariana Fernandes
21/06/2023 13:36:37;8706;1;195;Sigma Consultoria EIRELI;23.354.296/0001-34;0;Mariana Fernandes
21/06/2023 13:24:40;8705;1;5605,2;Media Cloud S.A.;86.643.401/0001-68;0;Mariana Fernandes
21/06/2023 12:36:31;8704;1;326,7;Green Embalagens S.A.;69.984.846/0001-16;0;Amanda Carvalho
21/06/2023 11:08:21;8703;1;400;Elite Projetos Grupo;56.691.296/0001-18;0;Mariana Fernandes
21/06/2023 09:24:37;8701;1;69,9;Health Componentes Grupo;25.487.180/0001-80;0;Mariana Fernandes
21/06/2023 09:23:48;8700;1;780;Health Componentes Grupo;25.487.180/0001-80;0;Mariana Fernandes
21/06/2023 09:14:12;8699;1;1653,25;Prime Móveis S.A.;67.365.869/0001-41;0;Amanda Carvalho
20/06/2023 15:24:01;8698;1;620,8;Elite Sistemas S.A.;98.349.413/0001-94;0;Mariana Fernandes
20/06/2023 12:17:07;8697;1;575,28;Advanced Serviços EIRELI;46.315.540/0001-84;0;Mariana Fernandes
20/06/2023 12:00:28;8696;1;307,5;Alpha Comércio LTDA;39.169.132/0001-52;0;Mariana Fernandes
20/06/2023 11:54:43;8695;1;570,5;Sigma Redes S.A.;51.316.565/0001-51;0;Mariana Fernandes
20/06/2023 11:40:27;8693;1;171,9;Holding Elétricos Grupo;95.415.146/0001-38;0;Mariana Fernandes
20/06/2023 11:29:48;8692;1;225;Plastic Cloud ME;16.358.982/0001-71;0;Amanda Carvalho
20/06/2023 11:18:58;8691;1;167,5;Sea Investimentos Grupo;30.158.620/0001-20;0;Mariana Fernandes
20/06/2023 10:11:03;8690;1;1272;Health Componentes Grupo;25.487.180/0001-80;0;Mariana Fernandes
20/06/2023 10:02:10;8689;1;392,38;Micro Embalagens ME;22.199.774/0001-65;0;Mariana Fernandes
20/06/2023 09:22:13;8688;1;291;Inova Investimentos EIRELI;91.619.723/0001-35;0;Mariana Fernandes
19/06/2023 11:02:46;8687;1;436;Health Sistemas ME;69.488.376/0001-91;0;Mariana Fernandes
19/06/2023 08:42:54;8686;1;435;Media Cloud S.A.;86.643.401/0001-68;0;Mariana Fernandes
16/06/2023 13:40:06;8685;1;280,0003;Mega Móveis LTDA;67.929.685/0001-93;0;Mariana Fernandes
16/06/2023 13:24:31;8684;1;1101;Sigma Redes S.A.;51.316.565/0001-51;0;Mariana Fernandes
16/06/2023 13:23:31;8683;1;945;Sigma Redes S.A.;51.316.565/0001-51;0;Mariana Fernandes
16/06/2023 10:37:01;8682;1;216,675;Media Sistemas Grupo;81.953.784/0001-55;0;Mariana Fernandes
16/06/2023 10:34:24;8681;1;1107,2;Prime Embalagens S.A.;71.318.985/0001-61;0;Mariana Fernandes
16/06/2023 10:17:06;8680;1;672,5;Energy Transportes Grupo;82.408.515/0001-80;0;Mariana Fernandes
16/06/2023 09:17:20;8679;1;384;Blue Cloud LTDA;63.697.415/0001-98;0;Mariana Fernandes
14/06/2023 11:51:46;8678;1;95;Mega Alimentos EIRELI;18.437.196/0001-81;0;Mariana Fernandes
14/06/2023 11:14:17;8677;1;545,4;Engineering Serviços Grupo;70.371.771/0001-84;0;Mariana Fernandes
14/06/2023 11:05:03;8676;1;149,9994;Group Sistemas LTDA;84.591.274/0001-77;0;Mariana Fernandes
14/06/2023 10:04:51;8675;1;110;Engineering Redes ME;66.664.822/0001-64;0;Amanda Carvalho
14/06/2023 09:58:11;8674;1;277,5;Plastic Cloud ME;16.358.982/0001-71;0;Amanda Carvalho
13/06/2023 11:11:43;8672;1;757,2;Sigma Redes S.A.;51.316.565/0001-51;0;Amanda Carvalho
13/06/2023 11:10:17;8671;1;290;Engineering Móveis Grupo;58.251.941/0001-97;0;Mariana Fernandes
13/06/2023 09:51:57;8670;1;745;Dynamic Cloud Grupo;50.294.881/0001-30;0;Mariana Fernandes
13/06/2023 09:32:24;8669;1;1200;Elite Bebidas S.A.;80.137.565/0001-21;0;Mariana Fernandes
13/06/2023 09:22:11;8668;1;917;Service Componentes ME;64.287.385/0001-69;0;Mariana Fernandes
12/06/2023 15:07:52;8667;1;235,6;Core Indústria ME;82.180.187/0001-72;0;Amanda Carvalho
12/06/2023 14:54:12;8666;1;562;Tech Química S.A.;14.130.195/0001-37;0;Mariana Fernandes
12/06/2023 09:07:27;8665;1;430,8;Core Indústria Grupo;99.212.295/0001-12;0;
09/06/2023 12:33:57;8664;1;498,75;Micro Componentes EIRELI;96.659.261/0001-19;0;Amanda Carvalho
07/06/2023 15:07:18;8663;1;708,75;Plastic Cloud S.A.;29.522.807/0001-36;0;Amanda Carvalho
07/06/2023 14:00:47;8662;1;56;Elite Projetos Grupo;56.691.296/0001-18;0;Mariana Fernandes
07/06/2023 10:51:42;8661;1;575;Health Sistemas ME;69.488.376/0001-91;0;Mariana Fernandes
07/06/2023 10:33:43;8660;1;594,504;Group Sistemas LTDA;84.591.274/0001-77;0;Mariana Fernandes
07/06/2023 10:01:32;8659;1;244,5;Sigma Redes S.A.;51.316.565/0001-51;0;Mariana Fernandes
07/06/2023 09:59:19;8658;1;978;Service Manutenção Grupo;83.584.348/0001-70;0;Mariana Fernandes
07/06/2023 09:57:06;8657;1;118,5;Service Manutenção Grupo;83.584.348/0001-70;0;Mariana Fernandes
06/06/2023 12:19:36;8656;1;772,5;Sea Web S.A.;51.512.813/0001-47;0;Amanda Carvalho
06/06/2023 10:09:49;8655;1;1048,5;Service Embalagens EIRELI;18.618.763/0001-53;0;Mariana Fernandes
05/06/2023 15:31:59;8654;1;2463,85;Engineering Redes ME;66.664.822/0001-64;0;Mariana Fernandes
05/06/2023 09:59:00;8653;1;746,7;Group Tecnologia S.A.;73.509.349/0001-28;0;Amanda Carvalho
05/06/2023 09:30:43;8652;1;351,9;Health Sistemas ME;69.488.376/0001-91;0;Amanda Ferreira
02/06/2023 11:23:28;8651;1;1983,15;Engineering Projetos S.A.;29.545.280/0001-76;0;Mariana Fernandes
02/06/2023 10:05:27;8650;1;399,8;Media Cloud S.A.;86.643.401/0001-68;0;Mariana Fernandes
02/06/2023 09:54:16;8649;1;755,4;Advanced Alimentos EIRELI;76.596.741/0001-40;0;Mariana Fernandes
01/06/2023 14:38:59;8647;1;320;Venture Tecnologia EIRELI;36.803.749/0001-43;0;Mariana Fernandes
01/06/2023 12:53:08;8646;1;438,85;Group Tecnologia S.A.;73.509.349/0001-28;0;Amanda Carvalho
01/06/2023 12:09:45;8645;1;7005,15;Holding Elétricos Grupo;95.415.146/0001-38;0;Mariana Fernandes
01/06/2023 09:35:14;8644;1;2968;Health Componentes Grupo;25.487.180/0001-80;0;Mariana Fernandes
01/06/2023 09:34:01;8643;1;2378,5;Health Componentes Grupo;25.487.180/0001-80;0;Mariana Fernandes
01/06/2023 09:19:34;8642;1;424,5;Engineering Têxtil LTDA;16.905.441/0001-41;0;Mariana Fernandes
31/05/2023 09:21:32;8641;1;790;Service Redes Grupo;64.697.508/0001-56;0;Amanda Carvalho
30/05/2023 12:17:27;8640;1;595;Steel Eletrônicos Grupo;70.993.968/0001-17;0;Amanda Ferreira
29/05/2023 11:51:22;8639;1;696;Nexus Componentes Grupo;45.928.990/0001-10;0;Mariana Fernandes
29/05/2023 11:45:18;8638;1;1500;Advanced Serviços EIRELI;46.315.540/0001-84;0;Mariana Fernandes
29/05/2023 09:40:19;8637;1;950;Engineering Serviços Grupo;70.371.771/0001-84;0;Mariana Fernandes
26/05/2023 14:48:16;8636;1;369;Green Serviços S.A.;16.505.614/0001-57;0;Amanda Carvalho
26/05/2023 12:20:12;8635;1;260,91;Engineering Serviços Grupo;70.371.771/0001-84;0;Mariana Fernandes
26/05/2023 09:03:08;8634;1;1182,8;Sea Web S.A.;51.512.813/0001-47;0;Mariana Fernandes
25/05/2023 11:34:34;8633;1;508,8;Core Indústria ME;82.180.187/0001-72;0;Mariana Fernandes
25/05/2023 11:17:53;8632;1;909,5;Advanced Alimentos EIRELI;76.596.741/0001-40;0;Mariana Fernandes
25/05/2023 10:08:54;8631;1;290;Elite Projetos Grupo;56.691.296/0001-18;0;Mariana Fernandes
25/05/2023 09:44:38;8630;1;1900;Dynamic Química LTDA;26.424.757/0001-19;0;Mariana Fernandes
25/05/2023 09:41:23;8629;1;289,5;Service Manutenção Grupo;83.584.348/0001-70;0;Mariana Fernandes
25/05/2023 09:39:54;8628;1;875;Service Manutenção Grupo;83.584.348/0001-70;0;Mariana Fernandes
25/05/2023 09:18:11;8627;1;108;Prime Embalagens S.A.;71.318.985/0001-61;0;Amanda Carvalho
24/05/2023 15:07:14;8626;1;187,2;Red Consultoria Grupo;69.641.357/0001-80;0;Mariana Fernandes
24/05/2023 13:56:02;8625;1;540,9;Engineering Projetos S.A.;29.545.280/0001-76;0;Mariana Fernandes
24/05/2023 09:58:05;8624;1;28;Amazonas Data EIRELI;93.815.778/0001-60;0;Amanda Ferreira
24/05/2023 08:42:33;8623;1;150;Red Tecnologia Grupo;75.864.239/0001-18;0;Amanda Ferreira
23/05/2023 15:23:42;8622;1;507,5;Nexus Componentes Grupo;45.928.990/0001-10;0;Mariana Fernandes
23/05/2023 15:12:05;8621;1;70;Media Manutenção Grupo;36.674.432/0001-94;0;Mariana Fernandes
23/05/2023 15:07:38;8620;1;4800,04;Micro Embalagens ME;22.199.774/0001-65;0;Mariana Fernandes
23/05/2023 14:58:53;8619;1;4800,04;Micro Embalagens ME;22.199.774/0001-65;0;Mariana Fernandes
23/05/2023 14:50:00;8618;1;286,2;Core Elétricos Grupo;19.566.524/0001-90;0;Amanda Ferreira
22/05/2023 09:58:31;8617;1;350;Mega Alimentos EIRELI;18.437.196/0001-81;0;Mariana Fernandes
22/05/2023 09:44:12;8616;1;995,62;Sigma Redes S.A.;51.316.565/0001-51;0;Mariana Fernandes
22/05/2023 09:34:03;8615;1;1425;Service Componentes ME;64.287.385/0001-69;0;Mariana Fernandes
19/05/2023 15:59:31;8614;1;369;Green Serviços S.A.;16.505.614/0001-57;0;Amanda Carvalho
19/05/2023 14:46:21;8613;1;75,6;Venture Têxtil Grupo;38.894.635/0001-58;0;Mariana Fernandes
19/05/2023 12:43:10;8612;1;320;Venture Tecnologia EIRELI;36.803.749/0001-43;0;Mariana Fernandes
19/05/2023 11:48:16;8611;1;156;Health Sistemas ME;69.488.376/0001-91;0;Mariana Fernandes
19/05/2023 10:49:15;8610;1;726,3;Fast Transportes S.A.;78.450.659/0001-55;0;Mariana Fernandes
19/05/2023 09:11:02;8609;1;686;Service Embalagens EIRELI;18.618.763/0001-53;0;Mariana Fernandes
19/05/2023 08:56:43;8608;1;492;Advanced Redes LTDA;10.441.889/0001-26;0;Mariana Fernandes
18/05/2023 16:10:15;8606;1;227,115;Dynamic Redes Grupo;15.881.874/0001-32;0;Amanda Carvalho
18/05/2023 15:33:57;8605;1;117;Core Elétricos Grupo;19.566.524/0001-90;0;Amanda Carvalho
18/05/2023 13:58:30;8604;1;345,6;Venture Têxtil Grupo;38.894.635/0001-58;0;Mariana Fernandes
18/05/2023 11:19:15;8602;1;101,5;Prime Embalagens S.A.;71.318.985/0001-61;0;Amanda Ferreira
18/05/2023 09:48:45;8601;1;460;Quantum Componentes ME;28.199.151/0001-47;0;Mariana Fernandes
18/05/2023 09:39:21;8600;1;592,02;Sea Web S.A.;51.512.813/0001-47;0;Amanda Ferreira
17/05/2023 14:50:04;8599;1;553,5;Service Componentes ME;64.287.385/0001-69;0;Amanda Carvalho
17/05/2023 14:20:27;8598;1;2005,65;Core Elétricos Grupo;19.566.524/0001-90;0;Amanda Ferreira
16/05/2023 14:03:04;8597;1;407,5;Power Alimentos EIRELI;24.400.545/0001-30;0;Amanda Ferreira
16/05/2023 12:40:17;8596;1;131;Fast Construções LTDA;11.569.736/0001-82;0;Amanda Carvalho
16/05/2023 09:57:57;8595;1;3345,12;Micro Embalagens ME;22.199.774/0001-65;0;Mariana Fernandes
16/05/2023 09:46:45;8594;1;559,5;Micro Embalagens ME;22.199.774/0001-65;0;Mariana Fernandes
16/05/2023 09:40:11;8593;1;275;Micro Embalagens ME;22.199.774/0001-65;0;Mariana Fernandes
16/05/2023 09:33:36;8592;1;3763,1;Health Componentes Grupo;25.487.180/0001-80;0;Mariana Fernandes
15/05/2023 14:30:48;8591;1;192,5;Alpha Comércio LTDA;39.169.132/0001-52;0;Amanda Carvalho
15/05/2023 13:45:59;8590;1;90;Green Embalagens S.A.;69.984.846/0001-16;0;Mariana Fernandes
15/05/2023 10:40:52;8589;1;360;Elite Projetos Grupo;56.691.296/0001-18;0;Mariana Fernandes
15/05/2023 10:24:55;8588;1;1455,5;Alpha Comércio LTDA;39.169.132/0001-52;0;Mariana Fernandes
15/05/2023 10:19:14;8587;1;256;Advanced Metalúrgica EIRELI;88.926.769/0001-77;0;Mariana Fernandes
15/05/2023 09:17:10;8586;1;1709,25;Orion Química EIRELI;37.771.611/0001-60;0;Amanda Carvalho
15/05/2023 09:10:26;8585;1;341,85;Plastic Cloud ME;16.358.982/0001-71;0;Amanda Carvalho
15/05/2023 09:05:41;8584;1;461,25;Consulting Comércio S.A.;94.697.678/0001-76;0;Amanda Carvalho
12/05/2023 15:34:09;8583;1;150;Elite Distribuidora ME;47.332.469/0001-32;0;Amanda Carvalho
12/05/2023 13:27:20;8582;1;1378;Sea Investimentos Grupo;30.158.620/0001-20;0;Mariana Fernandes
11/05/2023 14:48:07;8581;1;365;Food Serviços EIRELI;74.880.282/0001-74;0;Amanda Carvalho
11/05/2023 14:42:29;8580;1;1995,02;Micro Embalagens ME;22.199.774/0001-65;0;Mariana Fernandes
11/05/2023 14:22:55;8578;1;135;Consulting Metalúrgica LTDA;60.706.677/0001-94;0;Mariana Fernandes
11/05/2023 11:29:20;8577;1;327;Health Sistemas ME;69.488.376/0001-91;0;Amanda Carvalho
10/05/2023 15:08:52;8576;1;516;Group Tecnologia S.A.;73.509.349/0001-28;0;Amanda Carvalho
10/05/2023 14:59:57;8575;1;516;;;0;Amanda Carvalho
10/05/2023 11:27:48;8574;1;30;Mega Móveis LTDA;67.929.685/0001-93;0;Mariana Fernandes
10/05/2023 11:15:26;8573;1;1267,4;Holding Elétricos Grupo;95.415.146/0001-38;0;Amanda Carvalho
10/05/2023 10:37:03;8572;1;8794,8;Micro Embalagens ME;22.199.774/0001-65;0;Mariana Fernandes
10/05/2023 08:44:28;8570;1;3750;Health Componentes Grupo;25.487.180/0001-80;0;Mariana Fernandes
09/05/2023 16:46:44;8569;1;395;Mega Transportes ME;32.180.724/0001-58;0;Amanda Carvalho
09/05/2023 16:43:53;8568;1;790;Mega Transportes ME;32.180.724/0001-58;0;Amanda Carvalho
09/05/2023 16:36:55;8567;1;835;Sigma Consultoria EIRELI;23.354.296/0001-34;0;Amanda Carvalho
09/05/2023 16:33:13;8566;1;269;Quantum Componentes ME;28.199.151/0001-47;0;Amanda Carvalho
09/05/2023 16:25:45;8565;1;115;Holding Elétricos Grupo;95.415.146/0001-38;0;Amanda Carvalho
09/05/2023 15:45:49;8564;1;200;Dynamic Redes Grupo;15.881.874/0001-32;0;Amanda Carvalho
09/05/2023 13:19:09;8563;1;46,75;Creative Construções EIRELI;88.595.296/0001-41;0;Amanda Ferreira
09/05/2023 11:43:55;8562;1;121,5;Orion Química EIRELI;37.771.611/0001-60;0;Mariana Fernandes
09/05/2023 11:33:23;8561;1;490;Health Sistemas ME;69.488.376/0001-91;0;Mariana Fernandes
09/05/2023 11:10:24;8560;1;45,5;Quantum Metalúrgica EIRELI;38.404.889/0001-46;0;
08/05/2023 15:31:09;8559;1;147;Steel Eletrônicos Grupo;70.993.968/0001-17;0;Amanda Carvalho
08/05/2023 10:28:05;8558;1;144;Digital Data LTDA;80.655.397/0001-48;0;Mariana Fernandes
08/05/2023 09:59:32;8557;1;450;Engineering Serviços Grupo;70.371.771/0001-84;0;Amanda Carvalho
05/05/2023 11:29:54;8556;1;516;;;0;Amanda Carvalho
05/05/2023 09:21:09;8555;1;4590;Health Componentes Grupo;25.487.180/0001-80;0;Mariana Fernandes
04/05/2023 16:11:35;8554;1;395,5;Media Tecnologia S.A.;50.591.457/0001-81;0;Amanda Ferreira
04/05/2023 15:24:30;8553;1;760;Inova Investimentos EIRELI;91.619.723/0001-35;0;
04/05/2023 14:50:02;8552;1;920;Green Serviços S.A.;16.505.614/0001-57;0;Mariana Fernandes
04/05/2023 11:26:00;8551;1;1549;Sigma Móveis EIRELI;17.151.698/0001-71;0;Mariana Fernandes
04/05/2023 11:19:27;8550;1;197,5;Nexus Componentes Grupo;45.928.990/0001-10;0;Mariana Fernandes
04/05/2023 11:10:18;8549;1;347,5;Nexus Componentes Grupo;45.928.990/0001-10;0;Amanda Carvalho
04/05/2023 10:26:11;8547;1;916,5;Health Componentes Grupo;25.487.180/0001-80;0;Mariana Fernandes
04/05/2023 10:10:24;8546;1;247,5;Health Componentes Grupo;25.487.180/0001-80;0;Mariana Fernandes
04/05/2023 09:21:44;8545;1;2279,88;Media Sistemas Grupo;81.953.784/0001-55;0;Mariana Fernandes
02/05/2023 13:43:54;8544;1;547,5;Health Embalagens LTDA;65.716.942/0001-33;0;Mariana Fernandes
02/05/2023 10:09:06;8543;1;974,55;Group Tecnologia S.A.;73.509.349/0001-28;0;Amanda Carvalho
02/05/2023 10:06:39;8542;1;174;Prime Embalagens S.A.;71.318.985/0001-61;0;Amanda Ferreira
02/05/2023 09:44:37;8541;1;370,5;Inova Consultoria LTDA;70.327.304/0001-68;0;Mariana Fernandes
02/05/2023 09:34:46;8540;1;793,5;Micro Embalagens ME;22.199.774/0001-65;0;Mariana Fernandes
28/04/2023 13:16:08;8538;1;400;Global Componentes ME;69.783.643/0001-81;0;Mariana Fernandes
27/04/2023 09:30:00;8537;1;247,9;Green Serviços S.A.;16.505.614/0001-57;0;Mariana Fernandes
26/04/2023 11:38:58;8536;1;1015,5;Quantum Componentes ME;28.199.151/0001-47;0;Mariana Fernandes
26/04/2023 11:30:47;8535;1;1317;Quantum Componentes ME;28.199.151/0001-47;0;Mariana Fernandes
26/04/2023 11:09:29;8534;1;247;Health Sistemas ME;69.488.376/0001-91;0;Amanda Ferreira
26/04/2023 08:35:03;8533;1;306;Consulting Têxtil Grupo;59.573.694/0001-80;0;Mariana Fernandes
25/04/2023 16:04:29;8532;1;495,5;Inova Investimentos EIRELI;91.619.723/0001-35;0;Mariana Fernandes
25/04/2023 16:00:14;8531;1;546,4;Core Indústria ME;82.180.187/0001-72;0;Amanda Carvalho
25/04/2023 14:50:22;8530;1;265;Mega Cloud Grupo;56.873.247/0001-35;0;Mariana Fernandes
24/04/2023 15:05:45;8529;1;1701;Sea Investimentos Grupo;30.158.620/0001-20;0;Mariana Fernandes
24/04/2023 11:41:03;8528;1;265;Mega Cloud Grupo;56.873.247/0001-35;0;Mariana Fernandes
24/04/2023 09:31:06;8526;1;819;Sea Web S.A.;51.512.813/0001-47;0;Mariana Fernandes
20/04/2023 14:12:24;8525;1;465;Venture Eletrônicos ME;51.727.426/0001-30;0;Amanda Ferreira
20/04/2023 11:01:19;8524;1;249,2;Holding Elétricos Grupo;95.415.146/0001-38;0;Mariana Fernandes
20/04/2023 10:58:41;8523;1;592,5;Nexus Componentes Grupo;45.928.990/0001-10;0;Mariana Fernandes
19/04/2023 13:09:24;8522;1;131,5;Energy Bebidas EIRELI;84.490.942/0001-91;0;Amanda Ferreira
19/04/2023 12:21:44;8521;1;211;Inova Consultoria LTDA;70.327.304/0001-68;0;Mariana Fernandes
19/04/2023 10:23:01;8520;1;240;Brasil Obras Grupo;36.170.949/0001-80;0;Mariana Fernandes
19/04/2023 09:27:45;8519;1;1410;Fast Construções LTDA;11.569.736/0001-82;0;Mariana Fernandes
19/04/2023 09:21:49;8518;1;600,9;Advanced Redes LTDA;10.441.889/0001-26;0;Mariana Fernandes
19/04/2023 09:14:09;8517;1;101;Health Componentes Grupo;25.487.180/0001-80;0;Mariana Fernandes
19/04/2023 09:07:37;8516;1;611;Health Componentes Grupo;25.487.180/0001-80;0;Mariana Fernandes
19/04/2023 09:03:47;8515;1;1672,9;Service Componentes ME;64.287.385/0001-69;0;Mariana Fernandes
19/04/2023 08:58:01;8514;1;5155,3;Service Componentes ME;64.287.385/0001-69;0;Mariana Fernandes
18/04/2023 12:44:58;8513;1;137,5;Inova Investimentos EIRELI;91.619.723/0001-35;0;Mariana Fernandes
18/04/2023 12:16:11;8512;1;151;Green Embalagens S.A.;69.984.846/0001-16;0;Amanda Ferreira
18/04/2023 11:21:57;8511;1;982;Group Tecnologia S.A.;73.509.349/0001-28;0;Amanda Carvalho
18/04/2023 09:11:21;8510;1;338,045;Energy Bebidas EIRELI;84.490.942/0001-91;0;Amanda Ferreira
17/04/2023 14:17:51;8509;1;144;Digital Data LTDA;80.655.397/0001-48;0;Mariana Fernandes
17/04/2023 11:22:27;8508;1;775;Service Componentes ME;64.287.385/0001-69;0;Mariana Fernandes
17/04/2023 11:03:42;8507;1;64;Energy Bebidas EIRELI;84.490.942/0001-91;0;Amanda Ferreira
17/04/2023 09:09:03;8506;1;501;Health Componentes Grupo;25.487.180/0001-80;0;Mariana Fernandes
17/04/2023 09:05:33;8505;1;153;Health Componentes Grupo;25.487.180/0001-80;0;Mariana Fernandes
17/04/2023 08:56:28;8504;1;932,9;Orion Química EIRELI;37.771.611/0001-60;0;Mariana Fernandes
17/04/2023 08:52:15;8503;1;835;Sigma Consultoria EIRELI;23.354.296/0001-34;0;Mariana Fernandes
14/04/2023 16:38:23;8502;1;779,3;Core Indústria ME;82.180.187/0001-72;0;Amanda Carvalho
14/04/2023 15:42:49;8501;1;97,5;Mega Móveis EIRELI;46.224.687/0001-96;0;Amanda Ferreira
14/04/2023 15:36:44;8500;1;34,65;Dynamic Redes Grupo;15.881.874/0001-32;22187;Amanda Ferreira
14/04/2023 14:55:51;8499;1;2926,98;Micro Embalagens ME;22.199.774/0001-65;0;Amanda Carvalho
14/04/2023 14:51:18;8498;1;930;Energy Transportes Grupo;82.408.515/0001-80;0;Amanda Carvalho
14/04/2023 13:27:26;8496;1;3058,4;Media Cloud S.A.;86.643.401/0001-68;0;Mariana Fernandes
14/04/2023 13:13:03;8495;1;68,5;Service Consultoria S.A.;54.891.923/0001-28;0;Amanda Ferreira
13/04/2023 15:03:19;8494;1;465,4;Holding Elétricos Grupo;95.415.146/0001-38;0;Amanda Carvalho
13/04/2023 11:51:52;8493;1;40,5;Elite Indústria EIRELI;20.454.552/0001-93;0;Mariana Fernandes
13/04/2023 11:42:42;8492;1;229;Green Embalagens S.A.;69.984.846/0001-16;0;Mariana Fernandes
13/04/2023 09:00:50;8491;1;279;Synergy Móveis S.A.;37.306.947/0001-78;0;Amanda Carvalho
12/04/2023 16:30:53;8490;1;1045,58;Inova Consultoria LTDA;70.327.304/0001-68;0;Mariana Fernandes
12/04/2023 16:29:21;8489;1;1161,9;Inova Consultoria LTDA;70.327.304/0001-68;0;Mariana Fernandes
12/04/2023 15:30:58;8488;1;1785,15;Creative Móveis ME;56.541.171/0001-95;0;Amanda Ferreira
12/04/2023 14:32:58;8487;1;235;Prime Embalagens S.A.;71.318.985/0001-61;0;Mariana Fernandes
12/04/2023 14:19:57;8486;1;697,5;Nexus Eletrônicos Grupo;13.674.303/0001-93;0;Amanda Carvalho
12/04/2023 13:53:59;8485;1;598;Green Serviços S.A.;16.505.614/0001-57;0;Mariana Fernandes
12/04/2023 13:52:21;8484;1;70;Green Serviços S.A.;16.505.614/0001-57;0;Mariana Fernandes
12/04/2023 11:50:37;8483;1;526,81;Brasil Distribuidora Grupo;85.345.348/0001-16;0;
12/04/2023 10:14:34;8482;1;4800,04;Micro Embalagens ME;22.199.774/0001-65;0;Mariana Fernandes
12/04/2023 09:42:04;8481;1;1339,5;Core Indústria ME;82.180.187/0001-72;0;Amanda Ferreira
12/04/2023 09:26:33;8480;1;1802,768;Advanced Alimentos EIRELI;76.596.741/0001-40;0;Mariana Fernandes
12/04/2023 09:20:07;8479;1;595;Auto Web LTDA;39.395.823/0001-46;0;Mariana Fernandes
12/04/2023 09:11:43;8478;1;729;Elite Componentes LTDA;69.805.411/0001-99;0;Mariana Fernandes
12/04/2023 08:41:20;8477;1;1814,5;Steel Serviços ME;52.901.521/0001-95;0;Mariana Fernandes
11/04/2023 11:40:39;8476;1;2161,35;Media Sistemas Grupo;81.953.784/0001-55;0;Mariana Fernandes
11/04/2023 10:17:33;8475;1;710,415;Consulting Têxtil Grupo;59.573.694/0001-80;0;Amanda Ferreira
11/04/2023 09:07:42;8474;1;71,5;Elite Indústria EIRELI;20.454.552/0001-93;0;Amanda Carvalho
10/04/2023 15:59:41;8473;1;5824,98;Digital Eletrônicos ME;91.338.153/0001-22;0;Amanda Carvalho
10/04/2023 11:05:58;8472;1;1455,5;Alpha Comércio LTDA;39.169.132/0001-52;0;Mariana Fernandes
